t,NORMALIZED_EV,EXPECTED_GDP_INDEX,EXPECTED_UNEMPLOYMENT_INDEX,EXPECTED_INFLATION_INDEX,EXPECTED_MONTHLY_INF_INDEX,fed_market_start,fed_market_end,gdp_market_start,gdp_market_end,labor_market_start,labor_market_end,inf_yearly_market_start,inf_yearly_market_end,inf_monthly_market_start,inf_monthly_market_end
2025-09-19 19:00:00+00:00,-0.01660839587429308,-0.004002741732563209,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-19 20:00:00+00:00,0.004424027241697104,-0.005802242522278789,-0.0006909378370352215,0.0010000000000047748,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-19 21:00:00+00:00,0.0,0.024262504360365256,0.00205212674953259,-0.01850000000000307,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-19 22:00:00+00:00,-0.36231884057971087,0.0,-0.0013611889124973686,-0.001999999999995339,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-19 23:00:00+00:00,0.0,0.0,-0.0013889117009426855,0.09199999999999875,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 00:00:00+00:00,0.006375909636254562,-0.019161398883127845,0.0011199616818231561,-0.0040000000000048885,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 01:00:00+00:00,-0.004424027241697104,0.0008400761031595039,0.0,0.030000000000001137,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 02:00:00+00:00,-0.04663355858955498,-0.008921485577232602,0.0,-0.004499999999993065,0.00075418512093961,0,0,0,0,0,0,0,0,0,0
2025-09-20 03:00:00+00:00,0.004424027241697104,0.006192421857903696,0.00030993068341444996,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 04:00:00+00:00,-0.020875470323574064,0.007196934003772526,0.0,0.001999999999995339,0.0008779585248959165,0,0,0,0,0,0,0,0,0,0
2025-09-20 05:00:00+00:00,0.01645144308187696,0.022197174565846467,0.0,-0.007000000000005002,0.0009784735812274903,0,0,0,0,0,0,0,0,0,0
2025-09-20 06:00:00+00:00,-0.06801534942104936,0.018847767842473218,0.0,0.0005000000000023874,-0.0008113995767757842,0,0,0,0,0,0,0,0,0,0
2025-09-20 07:00:00+00:00,0.04025764895330042,-0.001844517727633388,0.0,-0.0010000000000047748,-0.00025284144180659496,0,0,0,0,0,0,0,0,0,0
2025-09-20 08:00:00+00:00,0.0278343863868038,0.004349164281393314,-0.00018066674137173777,-0.000999999999990564,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 09:00:00+00:00,-0.01457543883461554,-0.0026292105796557053,0.00018066674137173777,0.000999999999990564,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 10:00:00+00:00,-0.004424027241697104,0.005596390078338231,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 11:00:00+00:00,0.0010546910892266226,-0.0023124012120803172,0.0,0.0,-0.00010857365927563478,0,0,0,0,0,0,0,0,0,0
2025-09-20 12:00:00+00:00,-0.09379445585604529,-0.0021718633415162003,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 13:00:00+00:00,0.048628133977345556,-0.0038672654690827812,0.0,-0.007999999999995566,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 14:00:00+00:00,0.528761527214904,0.011104664733522895,0.0,-0.00549999999999784,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 15:00:00+00:00,0.0711287154573732,-0.008309385398078462,-0.00017975771211808933,0.007499999999993179,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 16:00:00+00:00,-0.004424027241697104,0.0005915961072417986,0.00017968473233054283,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 17:00:00+00:00,-0.26714130908948164,0.005456780189916799,-0.00017968473233054283,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 18:00:00+00:00,0.0,-0.000464412095368516,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 19:00:00+00:00,0.00884367425840793,-0.0038593199697203318,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 20:00:00+00:00,0.2263390805719112,0.00046825903125125024,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 21:00:00+00:00,0.0,-0.0037594442569712783,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 22:00:00+00:00,0.04344627208873675,-0.006248364404058293,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-20 23:00:00+00:00,0.0044328072494934645,0.0037638043723262626,-0.0006782409641346021,-0.007499999999993179,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 00:00:00+00:00,-0.0132852484728474,-0.0016192071468452696,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 01:00:00+00:00,0.0,-0.0032807760436242006,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 02:00:00+00:00,-0.012076728982208351,-0.0009416231811769649,-0.0011377176174391934,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 03:00:00+00:00,0.004419647016710826,-0.001416005132682585,0.0,-0.00750000000000739,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 04:00:00+00:00,0.008865134361926152,-0.000464864653892505,0.0006900043125455113,0.0,-0.0008142842549574425,0,0,0,0,0,0,0,0,0,0
2025-09-21 05:00:00+00:00,0.022164068951710192,0.00047487322534323084,0.0,0.0,-0.00032953102689248226,0,0,0,0,0,0,0,0,0,0
2025-09-21 06:00:00+00:00,0.0,0.001894681622516714,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 07:00:00+00:00,-0.004441613420688384,0.0014159798165138682,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 08:00:00+00:00,0.06598716001253635,-0.0014159798165138682,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 09:00:00+00:00,-0.05727387215834412,0.008431903907421656,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 10:00:00+00:00,0.022164068951710192,-0.009284985863359907,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 11:00:00+00:00,-0.424814967413532,0.018559041848831725,0.0,0.0,0.00010995297280658178,0,0,0,0,0,0,0,0,0,0
2025-09-21 12:00:00+00:00,-0.008878820478866345,0.000660471205165436,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 13:00:00+00:00,0.008878820478866345,0.0005461405000346531,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 14:00:00+00:00,-0.023471590208217208,-0.0005800787879763902,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 15:00:00+00:00,0.011850288935981723,-0.021458805450691898,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 16:00:00+00:00,0.0060873124614140295,0.0003076446401166777,-0.0003730097354832651,-0.00549999999999784,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 17:00:00+00:00,0.0,0.0026839570019916437,0.0,-0.000999999999990564,0.0011910888905362071,0,0,0,0,0,0,0,0,0,0
2025-09-21 18:00:00+00:00,0.039653725451263,-0.001428467464435812,0.0,0.0049999999999954525,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 19:00:00+00:00,0.012891306546002568,0.006176671073305329,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 20:00:00+00:00,-0.004446026350077403,-0.004538769316511093,0.0,-0.0010000000000047748,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 21:00:00+00:00,0.0,0.010508428246680523,8.066291327679664e-05,0.0010000000000047748,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 22:00:00+00:00,0.0,-0.001338281195558011,0.0,-0.0010000000000047748,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-21 23:00:00+00:00,0.0,-0.0008386201546812799,0.0,-0.000999999999990564,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-22 00:00:00+00:00,0.01557375486910928,0.03463824200125032,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-22 01:00:00+00:00,0.16257471218592556,-0.015266591156958498,0.0,0.000999999999990564,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-22 02:00:00+00:00,-0.06701464595297324,0.0204494164109974,8.074329487328669e-05,-0.13799999999999102,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-22 03:00:00+00:00,-0.06888877118909065,-0.015244183532104216,-8.074329487328669e-05,-0.0030000000000001137,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-22 04:00:00+00:00,0.021706377648140318,0.01088093088614528,0.0,0.04899999999999238,9.659036028608625e-05,0,0,0,0,0,0,0,0,0,0
2025-09-22 05:00:00+00:00,-0.004385560462644378,-0.013824631658522435,0.0,0.0010000000000047748,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-22 06:00:00+00:00,0.02197157038171582,0.0032385413520046313,0.0,0.0010000000000047748,0.0008731692775398869,0,0,0,0,0,0,0,0,0,0
2025-09-22 07:00:00+00:00,-0.12443481091463582,-0.012883124461609441,0.0,-0.0020000000000095497,-0.00038297319912317107,0,0,0,0,0,0,0,0,0,0
2025-09-22 08:00:00+00:00,0.013222438409471238,0.005807841167040806,0.0,-0.0049999999999954525,0.0004901960784451376,0,0,0,0,0,0,0,0,0,0
2025-09-22 09:00:00+00:00,0.19536246882324448,0.00012327416176560746,0.003828246502678212,0.0049999999999954525,0.0008736500975885519,0,0,0,0,0,0,0,0,0,0
2025-09-22 10:00:00+00:00,0.035032274906495076,0.0034681292135587682,8.159372323746084e-05,0.0020000000000095497,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-22 11:00:00+00:00,-0.0024516564697059096,-0.0005661937184413546,0.0,-0.0030000000000001137,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-22 12:00:00+00:00,0.05942185642204478,-0.003791400390724675,0.0,-0.0020000000000095497,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-22 13:00:00+00:00,-0.07272750770278691,0.0014901770442037332,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-22 14:00:00+00:00,0.23147461067824082,-0.003323304860984422,-0.0002530106561806633,0.021000000000000796,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-22 15:00:00+00:00,-0.12315438090922015,-0.0004136184417120603,0.0003272341752875718,-0.0030000000000001137,-0.0006928010589604128,0,0,0,0,0,0,0,0,0,0
2025-09-22 16:00:00+00:00,0.0829293897062442,0.0052198098525337855,0.0,-0.008499999999997954,0.0002118783724114337,0,0,0,0,0,0,0,0,0,0
2025-09-22 17:00:00+00:00,0.00453274721598973,-0.004895195516638751,0.0,0.021500000000003183,0.0008857956941170642,0,0,0,0,0,0,0,0,0,0
2025-09-22 18:00:00+00:00,0.040899333768464885,-0.0022426438129770077,-0.0002503204140964499,-0.019500000000007844,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-22 19:00:00+00:00,0.022422880158252667,-0.00288304038303977,0.0,-0.0049999999999954525,-0.00048732943470497503,0,0,0,0,0,0,0,0,0,0
2025-09-22 20:00:00+00:00,0.034915355638887036,0.006693234254214531,0.0,0.0030000000000001137,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-22 21:00:00+00:00,0.015479154425594999,-0.005021351930054152,0.0,0.0010000000000047748,0.0008920849299016709,0,0,0,0,0,0,0,0,0,0
2025-09-22 22:00:00+00:00,0.006365696534523124,0.0014269627532996765,0.0,0.000999999999990564,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-22 23:00:00+00:00,-0.10860091670924632,-0.0024080133388224567,0.0,-0.001999999999995339,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-23 00:00:00+00:00,0.006365696534512466,0.017878934199558216,0.0,0.009500000000002728,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-23 01:00:00+00:00,-0.11699207057926841,-0.017321727099798068,0.0,0.0,-0.0008920849299016709,0,0,0,0,0,0,0,0,0,0
2025-09-23 02:00:00+00:00,0.08746050948637674,0.01848680915732359,0.0,0.001999999999995339,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-23 03:00:00+00:00,-0.013735347109459894,-0.01118308181966654,0.0,-0.0049999999999954525,-0.0010986539326580669,0,0,0,0,0,0,0,0,0,0
2025-09-23 04:00:00+00:00,0.0,0.023277349946241088,0.0,-0.010000000000005116,0.0006113244979673027,0,0,0,0,0,0,0,0,0,0
2025-09-23 05:00:00+00:00,-0.0045693557911299365,-0.08000759067691376,0.0,0.0,-0.0014619883040865034,0,0,0,0,0,0,0,0,0,0
2025-09-23 06:00:00+00:00,0.0,0.013448392765710082,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-23 07:00:00+00:00,0.0,0.0021300704526794334,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-23 08:00:00+00:00,-0.009125112309071426,-0.003110690219557455,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-23 09:00:00+00:00,0.08222331853313491,0.0013065585881264496,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-23 10:00:00+00:00,0.03860858957730784,0.0007274830108769947,0.0,-0.001999999999995339,-0.00010716020237566681,0,0,0,0,0,0,0,0,0,0
2025-09-23 11:00:00+00:00,0.0,0.00022499682623333683,9.97506234341472e-05,0.001999999999995339,0.0011580613913793059,0,0,0,0,0,0,0,0,0,0
2025-09-23 12:00:00+00:00,-0.0749427987617608,-0.004427289869369133,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-23 13:00:00+00:00,0.03310719048233679,-0.00131643760890654,-8.269455972254036e-05,-0.003999999999990678,-0.00016836237928430364,0,0,0,0,0,0,0,0,0,0
2025-09-23 14:00:00+00:00,-0.03310719048233679,-0.0008148696744427752,0.0,-0.06550000000000011,0.0002915148210007601,0,0,0,0,0,0,0,0,0,0
2025-09-23 15:00:00+00:00,-0.019039688008390954,-0.0052528036948729095,-0.00032995540739477747,0.0,-0.0007812307857193446,0,0,0,0,0,0,0,0,0,0
2025-09-23 16:00:00+00:00,0.012808657376389476,0.03055571785488098,-0.0030900367170403342,0.0,0.0008888151958359458,0,0,0,0,0,0,0,0,0,0
2025-09-23 17:00:00+00:00,-0.005220520036260723,-0.014669783737559783,-0.0008744680141177241,-0.0020000000000095497,-0.0017689674755558826,0,0,0,0,0,0,0,0,0,0
2025-09-23 18:00:00+00:00,0.03183055198285345,-0.009542471558759757,-0.00030675345354325145,-0.000999999999990564,0.0008801522797199368,0,0,0,0,0,0,0,0,0,0
2025-09-23 19:00:00+00:00,-0.009104938271605079,0.0005287840813963385,0.00012867062986288147,0.003999999999990678,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-23 20:00:00+00:00,-0.0325335417525352,0.027315671712486278,0.00017808282368036998,-0.000999999999990564,0.0008888151958359458,0,0,0,0,0,0,0,0,0,0
2025-09-23 21:00:00+00:00,0.002684877827295651,-0.0018582108560423194,0.0001782584477751925,-0.0020000000000095497,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-23 22:00:00+00:00,0.004554746509054297,0.0019858921634750004,-0.0001782584477751925,0.0030000000000001137,-0.0012980431901326028,0,0,0,0,0,0,0,0,0,0
2025-09-23 23:00:00+00:00,0.03660276692102471,-0.0061750140624781125,0.0007074960062283253,-0.000999999999990564,0.00021741046509760054,0,0,0,0,0,0,0,0,0,0
2025-09-24 00:00:00+00:00,0.0,0.008343931437721608,-0.0013265172018890325,-0.0010000000000047748,-0.0011050854394767384,0,0,0,0,0,0,0,0,0,0
2025-09-24 01:00:00+00:00,0.02980742372469436,0.002770561685039752,0.0,0.0,0.00032566107499576447,0,0,0,0,0,0,0,0,0,0
2025-09-24 02:00:00+00:00,0.0,0.02025372208436238,0.0,-0.0049999999999954525,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-24 03:00:00+00:00,-0.00458682209164607,0.01888540940520045,0.0,0.0,-0.0001589462084865545,0,0,0,0,0,0,0,0,0,0
2025-09-24 04:00:00+00:00,0.0,0.002660941432154118,0.0,-0.0010000000000047748,0.0003258959709313558,0,0,0,0,0,0,0,0,0,0
2025-09-24 05:00:00+00:00,0.0,7.666039962828108e-06,-0.0007196193636644921,0.001999999999995339,-0.0012069811927801766,0,0,0,0,0,0,0,0,0,0
2025-09-24 06:00:00+00:00,0.00458682209164607,-0.0004723495083567286,0.0,-0.000999999999990564,0.0014237105670957817,0,0,0,0,0,0,0,0,0,0
2025-09-24 07:00:00+00:00,-0.00458682209164607,0.003628447024681236,0.0,-0.0010000000000047748,-0.0005426253452469609,0,0,0,0,0,0,0,0,0,0
2025-09-24 08:00:00+00:00,-0.009159842311404987,-0.00569083405667925,0.0,0.0,-0.0016445473788309073,0,0,0,0,0,0,0,0,0,0
2025-09-24 09:00:00+00:00,0.07563521178685306,-0.010463951114445535,0.0,0.0,0.0016445473788309073,0,0,0,0,0,0,0,0,0,0
2025-09-24 10:00:00+00:00,0.022659828297296514,0.006323188075356256,0.0,0.0,-0.0015358832235108366,0,0,0,0,0,0,0,0,0,0
2025-09-24 11:00:00+00:00,-0.009150657208330415,0.00042721551403701596,0.0,0.0,0.002137718992912596,0,0,0,0,0,0,0,0,0,0
2025-09-24 12:00:00+00:00,-0.004568451857771549,-0.0019488779731915429,0.0,0.0,0.0013117998841636336,0,0,0,0,0,0,0,0,0,0
2025-09-24 13:00:00+00:00,0.06322312509508521,0.002337874190175171,0.0,0.001999999999995339,-0.0036674372515221876,0,0,0,0,0,0,0,0,0,0
2025-09-24 14:00:00+00:00,-0.21758046531500952,0.0019023689542621014,0.004316489782965505,-0.000999999999990564,-0.0034823178415166467,0,0,0,0,0,0,0,0,0,0
2025-09-24 15:00:00+00:00,0.0779832621767298,0.011101267219004285,0.0,0.0,-0.0005541459492803824,0,0,0,0,0,0,0,0,0,0
2025-09-24 16:00:00+00:00,-0.027291649881959756,0.010118559716332243,-0.00013730354150709445,0.001999999999995339,0.0014116308914964293,0,0,0,0,0,0,0,0,0,0
2025-09-24 17:00:00+00:00,-0.06333112726096601,-0.00944975610241272,-0.003692940061981176,0.0,0.001805751707323111,0,0,0,0,0,0,0,0,0,0
2025-09-24 18:00:00+00:00,-0.021597063734322575,0.0054059882622539135,-0.0005584141039634005,0.0010000000000047748,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-24 19:00:00+00:00,-0.004591431963095971,0.006333338434259872,-0.000281521371192639,-0.0010000000000047748,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-24 20:00:00+00:00,0.15500099034037618,-0.00036342120399979194,9.694619485856037e-05,0.0,0.000654878213936172,0,0,0,0,0,0,0,0,0,0
2025-09-24 21:00:00+00:00,-0.00627008478091895,0.005870850665885996,-0.003204254216143454,0.022499999999993747,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-24 22:00:00+00:00,0.08071025020177203,9.76796924305745e-05,-0.0006949151590163183,0.0,-0.0004921259842518566,0,0,0,0,0,0,0,0,0,0
2025-09-24 23:00:00+00:00,-0.08071025020177203,-0.00017454913155745544,-0.0018999649456361567,0.0,-0.0008671250202638703,0,0,0,0,0,0,0,0,0,0
2025-09-25 00:00:00+00:00,0.13728241922298068,0.01297483998558846,-3.989926386793741e-05,0.0,0.0008671250202638703,0,0,0,0,0,0,0,0,0,0
2025-09-25 01:00:00+00:00,-0.04183723082231694,0.0074098527275339165,-0.00022381230583334855,0.0,-0.00011710300370282312,0,0,0,0,0,0,0,0,0,0
2025-09-25 02:00:00+00:00,-0.11835631882303588,0.007973568128704756,0.0,0.0,-0.0007570076353147215,0,0,0,0,0,0,0,0,0,0
2025-09-25 03:00:00+00:00,0.08237281717613953,-0.01883031808237945,0.0,0.0010000000000047748,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-25 04:00:00+00:00,-0.06467301927943936,0.0009035413562514805,0.0,-0.0010000000000047748,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-25 05:00:00+00:00,-0.022268249754468172,0.011554622566066541,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-25 06:00:00+00:00,0.1457214899227779,0.004735387113356637,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-25 07:00:00+00:00,0.004568451857767997,-0.010815579363438133,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-25 08:00:00+00:00,0.32548899388025987,0.009770479665775156,0.0,0.0,-0.0004918839154015586,0,0,0,0,0,0,0,0,0,0
2025-09-25 09:00:00+00:00,0.031971796437613165,-0.005368267999330101,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-25 10:00:00+00:00,-0.08948112745196468,0.004925134743672288,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-25 11:00:00+00:00,0.0292708332897611,0.0007211538461575628,-0.0038986354775971677,0.0,-0.0022557223385604175,0,0,0,0,0,0,0,0,0,0
2025-09-25 12:00:00+00:00,0.028940161725500957,-0.014275477343318244,0.0,0.0,0.0012370946994764154,0,0,0,0,0,0,0,0,0,0
2025-09-25 13:00:00+00:00,1.164451820729493,0.15141873125078575,-0.006827841363829634,0.0,0.0003546935529783468,0,0,0,0,0,0,0,0,0,0
2025-09-25 14:00:00+00:00,0.004866120102850147,0.015301124934950394,0.0020723038446703868,-0.001999999999995339,-0.0015645712832252912,0,0,0,0,0,0,0,0,0,0
2025-09-25 15:00:00+00:00,0.07828973512933501,-0.0068256564024125055,0.0064717667294331704,-0.026499999999998636,0.00038953848444123196,0,0,0,0,0,0,0,0,0,0
2025-09-25 16:00:00+00:00,-0.14857550114617268,0.003223475709958734,0.00010661667671740815,-0.0010000000000047748,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-25 17:00:00+00:00,0.0,0.004703948125040824,0.0002600407481025968,-0.000999999999990564,0.00018835297640862336,0,0,0,0,0,0,0,0,0,0
2025-09-25 18:00:00+00:00,-0.007753425788344259,-0.03847320038690327,-0.00012652316954131493,0.001999999999995339,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-25 19:00:00+00:00,-0.11819439236330709,0.02430546141454215,-0.0006458789139571763,0.0010000000000047748,-0.003566608923676995,0,0,0,0,0,0,0,0,0,0
2025-09-25 20:00:00+00:00,-0.010836748067575286,-0.006773115348821079,0.00028979994344524584,-0.0010000000000047748,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-25 21:00:00+00:00,-0.04139758238119029,-0.07265274079358619,0.00026663026659434763,0.001999999999995339,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-25 22:00:00+00:00,0.009427464272263819,0.005127412108933527,-0.00040404040402108876,-0.001999999999995339,-0.0027135072682256123,0,0,0,0,0,0,0,0,0,0
2025-09-25 23:00:00+00:00,0.00614591714597168,0.014609156261457201,0.00013329643465453955,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-26 00:00:00+00:00,0.02365102744289871,0.0021673973576525896,-0.0024956695248761207,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-26 01:00:00+00:00,0.0047443819286030475,0.003600213880957881,0.0007686524046590648,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-26 02:00:00+00:00,0.003150252425459854,0.0459627110694214,-0.00018161783901859962,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-26 03:00:00+00:00,0.03218383706537509,0.004202553353664484,0.00018161783901859962,0.0,0.0041942575150244465,0,0,0,0,0,0,0,0,0,0
2025-09-26 04:00:00+00:00,-0.002171920488752477,0.0,-5.1308363254065625e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-26 05:00:00+00:00,0.006145917145968127,-0.00434250519307966,-0.00033612267459659506,0.0,0.00011249903205623468,0,0,0,0,0,0,0,0,0,0
2025-09-26 06:00:00+00:00,-0.010846968646468724,0.001261757950885567,-9.897329728403292e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-26 07:00:00+00:00,0.06203815242485078,0.0017197417402172732,-0.0003376190697252923,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-26 08:00:00+00:00,0.0032701632133047553,0.008491145504422093,7.672317062201728e-05,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-26 09:00:00+00:00,0.15353840285454723,0.000528416763032169,0.0,-0.0049999999999954525,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-26 10:00:00+00:00,0.05185883246194578,0.0,7.68022259052259e-05,0.0,0.0014800197336199972,0,0,0,0,0,0,0,0,0,0
2025-09-26 11:00:00+00:00,0.016267070753333,0.0024427023364665956,-0.000128295531780509,0.0,-1.8824169075060126e-05,0,0,0,0,0,0,0,0,0,0
2025-09-26 12:00:00+00:00,-0.010754989382412816,0.0012135922330003268,0.000128295531780509,0.037499999999994316,-0.00011227657084589282,0,0,0,0,0,0,0,0,0,0
2025-09-26 13:00:00+00:00,0.02375705551698104,0.05034325054603528,0.0001284277952180446,-0.03650000000000375,0.000560272304596765,0,0,0,0,0,0,0,0,0,0
2025-09-26 14:00:00+00:00,0.06125689868416373,-0.0047763015267463516,5.154639175941611e-05,0.006500000000002615,-0.00011183268070169561,0,0,0,0,0,0,0,0,0,0
2025-09-26 15:00:00+00:00,-0.024900698768718144,0.02372156352420518,0.00020570680793241536,0.008499999999997954,0.0003673511668011997,0,0,0,0,0,0,0,0,0,0
2025-09-26 16:00:00+00:00,-0.06066151347701165,0.01613690800115819,2.8578233042253487e-06,-0.022499999999993747,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-26 17:00:00+00:00,-0.028160982640844878,0.027664452971009723,-0.0007579737335845493,0.000999999999990564,-0.0007310848922514879,0,0,0,0,0,0,0,0,0,0
2025-09-26 18:00:00+00:00,-0.024716458091859295,0.017194925632750824,0.0006442245513085254,0.005500000000012051,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-26 19:00:00+00:00,-0.010543080423886408,0.012163307295082859,-0.006319553626028096,0.0,-0.0003555586770858099,0,0,0,0,0,0,0,0,0,0
2025-09-26 20:00:00+00:00,0.0,-0.007330678741098495,-0.004812475803319671,0.0,-0.0009656781287787908,0,0,0,0,0,0,0,0,0,0
2025-09-26 21:00:00+00:00,-0.04902989575892036,0.0026106705831381305,0.0,0.007499999999993179,-0.0025766380895788643,0,0,0,0,0,0,0,0,0,0
2025-09-26 22:00:00+00:00,0.020980677301764672,-0.002291205081633052,0.0,0.0,0.0013036236385204347,0,0,0,0,0,0,0,0,0,0
2025-09-26 23:00:00+00:00,0.0,0.017469012625198843,0.0001651013581636107,-0.001999999999995339,-0.0015326368482391217,0,0,0,0,0,0,0,0,0,0
2025-09-27 00:00:00+00:00,0.0,0.003756703502460823,0.0,0.0,0.0009607854619702039,0,0,0,0,0,0,0,0,0,0
2025-09-27 01:00:00+00:00,0.0,-0.0001360462825061859,-0.0001651013581636107,0.0,-0.0008462219735321241,0,0,0,0,0,0,0,0,0,0
2025-09-27 02:00:00+00:00,-0.07399516490784919,-0.0020887661448227846,-0.00257839721255948,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2025-09-27 03:00:00+00:00,-0.004684087581132701,-0.004402606344939386,0.0,0.000999999999990564,0.0008462219735321241,0,0,0,0,0,0,0,0,0,0
2025-09-27 04:00:00+00:00,-0.020342116957298373,-0.04636849706854207,0.0001654580018453089,-0.000999999999990564,-0.0008462219735321241,0,0,0,0,0,0,0,0,0,0
2025-09-27 05:00:00+00:00,0.024185950497116693,0.010354710933270894,-0.00034052802983808306,0.0,0.0008462219735321241,0,0,0,0,0,0,0,0,0,0
